iter	Logloss
132	0.02228824608
133	0.02220772087
134	0.02211290809
135	0.02200424703
136	0.02193374432
137	0.02184234066
138	0.02174729066
139	0.02165792181
140	0.02155209959
141	0.02147952834
142	0.02137452335
143	0.02127115004
144	0.02118239142
145	0.02111818758
146	0.02104755296
147	0.02092788926
148	0.02084856992
149	0.02076530873
150	0.02066793335
151	0.02058637641
152	0.02051986288
153	0.02046270252
154	0.02039611694
155	0.02033108973
156	0.02024135973
157	0.02014359457
158	0.02008600311
159	0.02000984799
160	0.01991747284
161	0.01983973716
162	0.0197733361
163	0.01970999966
164	0.01962134939
165	0.01956610188
166	0.01948147479
167	0.01940313187
168	0.0193296768
169	0.0192841378
170	0.01921578977
171	0.01915746554
172	0.01907468269
173	0.01901131415
174	0.01894970941
175	0.01890055889
176	0.01882632943
177	0.01875434952
178	0.01869513202
179	0.01865193072
180	0.01858058465
181	0.01851480898
182	0.01843700371
183	0.01840020327
184	0.01832361471
185	0.01827585032
186	0.01820362931
187	0.01813270281
188	0.01808358979
189	0.01803947665
190	0.01798675577
191	0.01794494056
192	0.01788358831
193	0.01784370136
194	0.0177981609
195	0.01773878699
196	0.01770571734
197	0.01764094484
198	0.01759435008
199	0.01753110553
200	0.01748491182
201	0.0174417279
202	0.01738061689
203	0.01734091462
204	0.01728556571
205	0.01723472923
206	0.01719929299
207	0.01714052635
208	0.01709302847
209	0.01705059356
210	0.01698693626
211	0.01693903063
212	0.01690367396
213	0.01685240517
214	0.01680837946
215	0.01676588268
216	0.01670711838
217	0.01665958254
218	0.01662208845
219	0.01658718753
220	0.01654256814
221	0.01651001937
222	0.01646421678
223	0.01642093315
224	0.01636539355
225	0.0163335813
226	0.01629848224
227	0.01626098916
228	0.01622442214
229	0.01619318246
230	0.01613321274
231	0.01608747222
232	0.01604807201
233	0.01602375764
234	0.01597747234
235	0.01595114219
236	0.0159190994
237	0.01589401528
238	0.0158707081
239	0.01582437711
240	0.01578737067
241	0.01574512789
242	0.01570866508
243	0.01567755264
244	0.01564008693
245	0.01560633579
246	0.0155660123
247	0.01552707218
248	0.01549383516
249	0.01545922722
250	0.01542522611
251	0.01539709645
252	0.01537146245
253	0.01533365025
254	0.01530475213
255	0.01525952285
256	0.01523284272
257	0.01519280036
258	0.0151490052
259	0.01512830028
260	0.01510893117
261	0.01507110319
262	0.01504023772
263	0.01501614543
264	0.01499185646
265	0.01495231112
266	0.01491749848
267	0.01489195086
268	0.01487022144
269	0.01482640541
270	0.01478880524
271	0.01475583383
272	0.01472491678
273	0.01470174069
274	0.01466496151
275	0.01463417817
276	0.01460681009
277	0.01457741729
278	0.01453987925
279	0.01451717979
280	0.01449580117
281	0.01446299986
282	0.01443469854
283	0.01441107117
284	0.01437900983
285	0.01435949597
286	0.01433833116
287	0.01431994482
288	0.01427962371
289	0.01425737505
290	0.01423299115
291	0.01420845206
292	0.01418488776
293	0.01415803916
294	0.01413058757
295	0.01409950779
296	0.01407726337
297	0.01405079963
298	0.01403141784
299	0.01399505542
300	0.01397187328
301	0.01395147765
302	0.01393086158
303	0.01391243576
304	0.01388626867
305	0.01385747572
306	0.0138258276
307	0.01380586093
308	0.01378367801
309	0.01376345465
310	0.01373687532
311	0.01370941331
312	0.01369236346
313	0.01366077871
314	0.01364434648
315	0.01362703376
316	0.01361678796
317	0.01359058823
318	0.0135694386
319	0.01355312553
320	0.01352790929
321	0.01350091578
322	0.01348287834
323	0.0134564953
324	0.01344605366
325	0.01341404119
326	0.0133966699
327	0.01337375724
328	0.01335442144
329	0.01333706074
330	0.01330660708
331	0.01328974161
332	0.01326931394
333	0.01325288637
334	0.01323321306
335	0.01320758885
336	0.01319432996
337	0.01316644084
338	0.01315186012
339	0.01313968957
340	0.01311585366
341	0.01309379996
342	0.01306631287
343	0.01304820513
344	0.0130224862
345	0.01300239954
346	0.01297876825
347	0.01295778421
348	0.01294041456
349	0.01292181133
350	0.01290447163
351	0.01289260313
352	0.01287233725
353	0.01284832061
354	0.01282781924
355	0.01281323222
356	0.01279180056
357	0.01277668261
358	0.01276324345
359	0.01274862188
360	0.01272171622
361	0.01269613783
362	0.0126804552
363	0.01266965337
364	0.01265154083
365	0.01263414914
366	0.01260890991
367	0.01259850285
368	0.01257442206
369	0.01256213966
370	0.01254137648
371	0.01253189641
372	0.01251211049
373	0.01249188765
374	0.01247471038
375	0.01245612835
376	0.01244672991
377	0.01244670706
378	0.012446685
379	0.01244665285
380	0.01244660843
381	0.01244653789
382	0.01244649372
383	0.01244633646
384	0.01244633646
385	0.01243480493
386	0.0124171199
387	0.01239587591
388	0.01238184903
389	0.01236506282
390	0.01235345602
391	0.01233356971
392	0.01231302877
393	0.01230003079
394	0.01227779504
395	0.0122611428
396	0.01224641117
397	0.01222938009
398	0.01221325906
399	0.01220427241
400	0.01220426054
401	0.01219274868
402	0.01218180226
403	0.01216017026
404	0.01214895057
405	0.01213347934
406	0.01211549884
407	0.01209796208
408	0.01208531109
409	0.01207278809
410	0.01205902221
411	0.01203702056
412	0.01202390146
413	0.01201129557
414	0.01200033671
415	0.01198069246
416	0.01196155472
417	0.01196152401
418	0.0119615176
419	0.01194007709
420	0.01194006348
421	0.01194003842
422	0.01194002151
423	0.01194000654
424	0.01193993245
425	0.01193990305
426	0.01193989467
427	0.01193985474
428	0.01193981077
429	0.01193977444
430	0.01193974388
431	0.01193970193
432	0.01193966671
433	0.01193964333
434	0.01193963558
435	0.01193960803
436	0.0119395982
437	0.01193951979
438	0.01193951979
439	0.01193951979
440	0.01193950005
441	0.01193950005
442	0.01193950005
443	0.01193950005
444	0.01193950005
445	0.01193942692
446	0.01193939214
447	0.01193934467
448	0.01193932028
449	0.01193928426
450	0.01193923756
451	0.0119392042
452	0.01193919245
453	0.01193918673
454	0.01193911737
455	0.01193904238
456	0.01193900581
457	0.01192948322
458	0.01191522638
459	0.01190330312
460	0.01189169342
461	0.0118707231
462	0.01185812317
463	0.01184609021
464	0.01183133637
465	0.0118183147
466	0.01180447731
467	0.01179582952
468	0.01177752961
469	0.0117623657
470	0.01175064642
471	0.01175064642
472	0.01175064642
473	0.01175064642
474	0.01175064642
475	0.01175064642
476	0.01175064642
477	0.01175064642
478	0.01175064642
479	0.01175064642
480	0.01173936009
481	0.01172800174
482	0.01170878219
483	0.01169568385
484	0.01168520825
485	0.01167002329
486	0.01166126449
487	0.01164172376
488	0.01162806259
489	0.01161263578
490	0.01159599925
491	0.01157617875
492	0.01156376401
493	0.01155240616
494	0.01153524753
495	0.01151345825
496	0.01150219557
497	0.01148858805
498	0.01147864334
499	0.01147856311
500	0.01146775168
501	0.0114528692
502	0.01143693856
503	0.01142547573
504	0.01141320164
505	0.01139743725
506	0.01139090992
507	0.01137515542
508	0.01137506579
509	0.01135957812
510	0.01134366349
511	0.01133254705
512	0.01131719403
513	0.0113080016
514	0.01129765479
515	0.0112812431
516	0.0112694662
517	0.01126095906
518	0.01124403547
519	0.01122478896
520	0.01121505804
521	0.01121505804
522	0.01120500161
523	0.01119242879
524	0.01118056698
525	0.01116913767
526	0.01115891008
527	0.01114460594
528	0.01113305796
529	0.0111209121
530	0.01110801921
531	0.01109537372
532	0.01108655656
533	0.01107318822
534	0.01105741787
535	0.01104581578
536	0.01103281965
537	0.01103280933
538	0.0110327874
539	0.01103277313
540	0.01102312923
541	0.01101140422
542	0.01100313588
543	0.01098924003
544	0.01098070981
545	0.01098069591
546	0.01098067152
547	0.01098065438
548	0.01098063963
549	0.01098062261
550	0.01098059424
551	0.0109805828
552	0.01098054091
553	0.01096537616
554	0.01095699235
555	0.01095697243
556	0.01095695837
557	0.01095691948
558	0.01095688787
559	0.01095684726
560	0.01095680875
561	0.01095679419
562	0.01095677412
563	0.01095675379
564	0.01095673812
565	0.01095671747
566	0.01095664256
567	0.0109565979
568	0.01095657928
569	0.01095656404
570	0.01095654584
571	0.01095653157
572	0.01095651385
573	0.01095649691
574	0.01095647437
575	0.01095647437
576	0.01093932831
577	0.01092909205
578	0.01092111411
579	0.01091090512
580	0.01089589026
581	0.0108854785
582	0.01088541697
583	0.01087564129
584	0.01086640545
585	0.01085472155
586	0.0108480746
587	0.01083410336
588	0.01082549826
589	0.01082534037
590	0.01081780232
591	0.01080233196
592	0.01079260104
593	0.01077997371
594	0.01077129672
595	0.01076098916
596	0.01075029108
597	0.01075029108
598	0.01075028079
599	0.0107502645
600	0.0107421335
601	0.01073057814
602	0.01071913078
603	0.0107101313
604	0.01071009822
605	0.01071005739
606	0.01071001615
607	0.01070994253
608	0.01070990736
609	0.01070987125
610	0.01070982931
611	0.01070979884
612	0.01070975958
613	0.01070967622
614	0.01070965531
615	0.01070964192
616	0.01070963199
617	0.01070954924
618	0.01070953548
619	0.01070951597
620	0.01070947488
621	0.01070944021
622	0.0107094003
623	0.01070936184
624	0.01070933669
625	0.0107093045
626	0.01070929506
627	0.01070928283
628	0.01070925003
629	0.01070923912
630	0.01070916167
631	0.01070914512
632	0.01070913303
633	0.01070911552
634	0.010709072
635	0.01070903637
636	0.01070899799
637	0.01069619967
638	0.01069618235
639	0.01069618235
640	0.01069616476
641	0.01069613519
642	0.01069612259
643	0.01069610541
644	0.01069608844
645	0.01069608539
646	0.01069607336
647	0.01069607336
648	0.01069607336
649	0.01069607336
650	0.01069607336
651	0.01069607336
652	0.01069607336
653	0.01069607336
654	0.01069607336
655	0.01069607336
656	0.01069606077
657	0.01069606077
658	0.01069606077
659	0.01069606077
660	0.01069606077
661	0.01069606077
662	0.01069606077
663	0.01069606077
664	0.01069606077
665	0.01069606077
666	0.01069606077
667	0.01069606077
668	0.01069606077
669	0.01069606077
670	0.01069606077
671	0.01069603934
672	0.01069603934
673	0.01069603934
674	0.01069603934
675	0.01069603934
676	0.01069603934
677	0.01069603934
678	0.01069603934
679	0.01069603934
680	0.01069603934
681	0.01069602982
682	0.01069602175
683	0.01069595347
684	0.0106959494
685	0.01069593216
686	0.01069592461
687	0.01069591385
688	0.01069589964
689	0.01069588243
690	0.01069586611
691	0.01069585372
692	0.01069585338
693	0.0106958397
694	0.01069583198
695	0.01069582634
696	0.01069581094
697	0.01069580215
698	0.01069579956
699	0.01069578248
700	0.01069577593
701	0.01069577102
702	0.01069575357
703	0.01069574843
704	0.01069574081
705	0.01069566966
706	0.01069562877
707	0.01069560427
708	0.01069556423
709	0.01069552914
710	0.01069549456
711	0.01069546084
712	0.01069543195
713	0.0106954139
714	0.01069539907
715	0.01069537501
716	0.01069535996
717	0.010695343
718	0.01069532225
719	0.01069529829
720	0.01069524201
721	0.01069521112
722	0.01069520082
723	0.0106951849
724	0.01069517617
725	0.01069517393
726	0.0106951596
727	0.01069515158
728	0.01069513399
729	0.01069512342
730	0.01069510196
731	0.01069509658
732	0.01069507447
733	0.01069506051
734	0.01069504803
735	0.01069503592
736	0.01069497253
737	0.01069493885
738	0.01069486887
739	0.01069486265
740	0.01069485914
741	0.01069484514
742	0.01069483085
743	0.0106948192
744	0.01069481131
745	0.01069481304
746	0.01069477192
747	0.01069474275
748	0.01069470801
749	0.01069470104
750	0.01069469169
751	0.01069468196
752	0.01069466806
753	0.01069465654
754	0.01069465817
755	0.01069464693
756	0.01069464761
757	0.01069462532
758	0.01069462841
759	0.01069460661
760	0.0106946102
761	0.01069453704
762	0.01069452528
763	0.01069450579
764	0.01069448353
765	0.01069447096
766	0.01069444819
767	0.01069443239
768	0.01069441186
769	0.01069440244
770	0.01069439312
771	0.01069436837
772	0.0106943483
773	0.01069433432
774	0.01069431816
775	0.01069429898
776	0.01069428167
777	0.01069426528
778	0.01069426528
779	0.01068285222
780	0.01067479632
781	0.01066537537
782	0.01065465793
783	0.01064369451
784	0.01063291765
785	0.01062046788
786	0.0106204527
787	0.0106204346
788	0.01062041917
789	0.01062041917
790	0.01060934947
791	0.01060934039
792	0.01060932349
793	0.01060931763
794	0.01060931063
795	0.010609303
796	0.01060928597
797	0.01060926202
798	0.01060922039
799	0.01060919591
800	0.01060914749
801	0.01060911276
802	0.01060907109
803	0.01060904355
804	0.01060902307
805	0.01060900293
806	0.01060898418
807	0.01060896983
808	0.01060893853
809	0.01060891939
810	0.01059844593
811	0.01058189731
812	0.01057260207
813	0.01056406674
814	0.01054973611
815	0.01054972976
816	0.01054964228
817	0.01054962884
818	0.01054234691
819	0.01052853824
820	0.01051545235
821	0.01050764682
822	0.01049489338
823	0.01049486912
824	0.01048695451
825	0.01047954734
826	0.01046787285
827	0.01046785426
828	0.0104678355
829	0.01046781188
830	0.01046777886
831	0.01046775001
832	0.01046772081
833	0.01046768501
834	0.01046765656
835	0.01046762884
836	0.01046759796
837	0.01046753759
838	0.01046752216
839	0.01046750467
840	0.01046748509
841	0.01046746641
842	0.0104674396
843	0.01046738466
844	0.01046738466
845	0.01046738466
846	0.0104564198
847	0.01045639134
848	0.01045635223
849	0.01045635223
850	0.0104471482
851	0.010439225
852	0.01042278452
853	0.01042275665
854	0.01042272698
855	0.01042269022
856	0.01042263078
857	0.01042259941
858	0.01042256631
859	0.01042244756
860	0.01042238262
861	0.01042236485
862	0.01042230551
863	0.01042230551
864	0.01041460757
865	0.01040553769
866	0.0103904475
867	0.01037699108
868	0.01037693382
869	0.01037687028
870	0.01037683694
871	0.01037682469
872	0.01037681638
873	0.01037681638
874	0.0103662571
875	0.01035700071
876	0.01035698216
877	0.01035694646
878	0.01035692147
879	0.01035690079
880	0.01035687391
881	0.01035685149
882	0.01035676826
883	0.01035672838
884	0.01035671218
885	0.01035670351
886	0.01035669437
887	0.01035667016
888	0.01035664864
889	0.01035662734
890	0.0103566035
891	0.01035657425
892	0.01035656888
893	0.01035654376
894	0.01035653253
895	0.01035650644
896	0.01035650644
897	0.01035650644
898	0.01035650644
899	0.01035643608
900	0.01035642752
901	0.01035642752
902	0.01034181013
903	0.01033408919
904	0.0103229884
905	0.01032293604
906	0.01032291207
907	0.01032291207
908	0.01032291207
909	0.01032291207
910	0.0103136815
911	0.01030524538
912	0.01030522902
913	0.01029844771
914	0.01029013712
915	0.01027978805
916	0.01026946075
917	0.01026945095
918	0.01026944153
919	0.01026943063
920	0.01026942148
921	0.01026940617
922	0.01026940297
923	0.0102693947
924	0.01026938858
925	0.01026937596
926	0.01026936553
927	0.01026934904
928	0.01026935572
929	0.010269197
930	0.01026915435
931	0.01026913271
932	0.01025994731
933	0.01024822075
934	0.01023952813
935	0.01023952643
936	0.01023950615
937	0.0102395109
938	0.01023950328
939	0.0102394906
940	0.01023947268
941	0.01023947057
942	0.01023947057
943	0.01023947057
944	0.01023025548
945	0.01022244899
946	0.01022237884
947	0.01021046209
948	0.0102018417
949	0.01019287511
950	0.01018280763
951	0.01017047671
952	0.01017047671
953	0.01016306667
954	0.01016299632
955	0.01016294069
956	0.01015689988
957	0.01014997172
958	0.01013724363
959	0.01012823258
960	0.0101182813
961	0.01010579413
962	0.01009700571
963	0.01008778176
964	0.01008761878
965	0.0100797665
966	0.01007973716
967	0.01007973716
968	0.0100689123
969	0.01006889874
970	0.01006885523
971	0.01006885523
972	0.01006881799
973	0.01006874425
974	0.01006869151
975	0.01006862878
976	0.01006861972
977	0.01006858513
978	0.0100685265
979	0.01006851874
980	0.01006848766
981	0.0100684522
982	0.01006839622
983	0.01006836422
984	0.01006834487
985	0.01006830743
986	0.01006825146
987	0.01006825146
988	0.01006825146
989	0.01006073774
990	0.01006070167
991	0.01006069605
992	0.01006069202
993	0.01006068791
994	0.01006068427
995	0.01006067477
996	0.01006066964
997	0.01006062463
998	0.01006056415
999	0.01006053859
